data,hora,produto,categoria_produto,preco_unitario,quantidade,valor_total,vendedor,tipo_contrato
2024-05-19,16:21,Tomate Pelado,Legumes,3.62,1,3.62,Fábio Nunes,part-time 25h
2024-05-19,10:05,Couve Flor,Legumes,4.72,1,4.72,Diogo Rocha,part-time 30h
2024-05-19,10:38,Palmito,Legumes,5.18,2,10.36,Diogo Rocha,part-time 30h
2024-05-19,13:16,Pimento Vermelho,Legumes,2.25,3,6.75,Carla Mendes,part-time 30h
2024-05-19,17:42,Berinjela,Legumes,2.19,5,10.95,Carla Mendes,part-time 30h
2024-05-19,13:34,Lentilha Vermelha,Legumes,5.37,1,5.37,Carla Mendes,part-time 30h
2024-05-19,19:24,Beterraba,Legumes,2.68,1,2.68,Gabriela Pinto,part-time 25h
2024-05-19,18:35,Ervilha com Cenoura,Legumes,5.78,1,5.78,Gabriela Pinto,part-time 25h
2024-05-19,19:31,Tomate Seco,Legumes,4.69,3,14.07,Fábio Nunes,part-time 25h
2024-05-19,18:37,Lentilha Vermelha,Legumes,3.41,4,13.64,Diogo Rocha,part-time 30h
2024-05-19,13:04,Palmito,Legumes,5.59,2,11.18,Gabriela Pinto,part-time 25h
2024-05-19,9:52,Mix Asiático,Legumes,4.86,3,14.58,Fábio Nunes,part-time 25h
2024-05-20,19:59,Grão de Bico,Legumes,3.56,3,10.68,Eduarda Lopes,part-time 30h
2024-05-20,10:04,Feijão Preto,Legumes,3.73,3,11.19,Diogo Rocha,part-time 30h
2024-05-20,11:30,Abobrinha,Legumes,4.64,1,4.64,Eduarda Lopes,part-time 30h
2024-05-20,19:24,Pimento Assado,Legumes,5.81,4,23.24,Fábio Nunes,part-time 25h
2024-05-20,13:07,Milho Doce,Legumes,4.54,1,4.54,Gabriela Pinto,part-time 25h
2024-05-20,19:49,Chucrute,Legumes,3.12,5,15.6,Ana Silva,full-time
2024-05-20,10:43,Palmito,Legumes,2.04,3,6.12,Eduarda Lopes,part-time 30h
2024-05-20,14:33,Milho Baby,Legumes,5.25,1,5.25,Gabriela Pinto,part-time 25h
2024-05-20,18:34,Palmito,Legumes,2.59,4,10.36,Gabriela Pinto,part-time 25h
2024-05-20,9:08,Puré de Tomate,Legumes,4.42,4,17.68,Fábio Nunes,part-time 25h
2024-05-20,10:58,Alho em Conserva,Legumes,2.34,2,4.68,Bruno Costa,full-time
2024-05-20,12:21,Mix Mediterrâneo,Legumes,4.43,1,4.43,Gabriela Pinto,part-time 25h
2024-05-20,11:50,Palmito,Legumes,4.84,1,4.84,Carla Mendes,part-time 30h
2024-05-21,18:21,Mix Mediterrâneo,Legumes,5.19,1,5.19,Diogo Rocha,part-time 30h
2024-05-21,20:32,Abobrinha,Legumes,3.38,1,3.38,Eduarda Lopes,part-time 30h
2024-05-21,14:08,Mistura de Legumes,Legumes,3.18,5,15.9,Eduarda Lopes,part-time 30h
2024-05-21,16:58,Abobrinha,Legumes,4.53,2,9.06,Eduarda Lopes,part-time 30h
2024-05-21,9:47,Feijão Preto,Legumes,5.07,2,10.14,Eduarda Lopes,part-time 30h
2024-05-22,13:47,Abobrinha,Legumes,3.64,4,14.56,Gabriela Pinto,part-time 25h
2024-05-22,14:56,Milho Doce,Legumes,3.68,4,14.72,Carla Mendes,part-time 30h
2024-05-22,12:29,Ervilha,Legumes,2.21,3,6.63,Fábio Nunes,part-time 25h
2024-05-22,20:23,Feijão Manteiga,Legumes,4.28,3,12.84,Diogo Rocha,part-time 30h
2024-05-22,16:28,Brócolis,Legumes,5.1,1,5.1,Bruno Costa,full-time
2024-05-22,12:32,Tomate Pelado,Legumes,2.83,3,8.49,Ana Silva,full-time
2024-05-22,12:49,Lentilha Vermelha,Legumes,3.55,4,14.2,Diogo Rocha,part-time 30h
2024-05-22,9:50,Pimento Assado,Legumes,2.32,1,2.32,Eduarda Lopes,part-time 30h
2024-05-23,12:12,Cenoura,Legumes,4.34,1,4.34,Eduarda Lopes,part-time 30h
2024-05-23,20:55,Ervilha com Cenoura,Legumes,2.88,1,2.88,Fábio Nunes,part-time 25h
2024-05-23,10:31,Pepino em Conserva,Legumes,3.31,3,9.93,Carla Mendes,part-time 30h
2024-05-23,17:05,Berinjela,Legumes,5.91,5,29.55,Diogo Rocha,part-time 30h
2024-05-23,18:12,Couve Flor,Legumes,4.16,2,8.32,Ana Silva,full-time
2024-05-23,14:00,Cogumelos,Legumes,2.74,5,13.7,Bruno Costa,full-time
2024-05-23,20:18,Berinjela,Legumes,5.12,1,5.12,Eduarda Lopes,part-time 30h
2024-05-23,11:09,Espargos,Legumes,3.15,2,6.3,Eduarda Lopes,part-time 30h
2024-05-23,17:42,Palmito,Legumes,5.76,3,17.28,Gabriela Pinto,part-time 25h
2024-05-23,15:02,Pimento Amarelo,Legumes,5.59,2,11.18,Ana Silva,full-time
2024-05-23,9:13,Feijão Manteiga,Legumes,4.85,1,4.85,Carla Mendes,part-time 30h
2024-05-23,14:23,Cebola em Conserva,Legumes,2.94,3,8.82,Eduarda Lopes,part-time 30h
2024-05-23,16:12,Lentilha Vermelha,Legumes,4.02,5,20.1,Bruno Costa,full-time
2024-05-23,13:50,Alcachofra,Legumes,4.42,4,17.68,Ana Silva,full-time
2024-05-23,13:59,Milho Picante,Legumes,5.09,1,5.09,Carla Mendes,part-time 30h
2024-05-24,11:38,Pimento Assado,Legumes,3.12,4,12.48,Ana Silva,full-time
2024-05-24,18:15,Cebola em Conserva,Legumes,5.04,5,25.2,Carla Mendes,part-time 30h
2024-05-24,19:03,Feijão Frade,Legumes,5.13,1,5.13,Eduarda Lopes,part-time 30h
2024-05-24,12:32,Lentilha,Legumes,3.73,4,14.92,Diogo Rocha,part-time 30h
2024-05-24,13:12,Ervilha,Legumes,3.13,1,3.13,Fábio Nunes,part-time 25h
2024-05-24,10:44,Milho Baby,Legumes,3.79,1,3.79,Fábio Nunes,part-time 25h
2024-05-24,16:12,Cogumelos,Legumes,2.8,5,14.0,Fábio Nunes,part-time 25h
2024-05-24,14:48,Pimento Vermelho,Legumes,4.53,3,13.59,Ana Silva,full-time
2024-05-24,18:36,Abóbora,Legumes,2.57,2,5.14,Fábio Nunes,part-time 25h
2024-05-24,19:51,Pimento Vermelho,Legumes,5.86,1,5.86,Fábio Nunes,part-time 25h
2024-05-24,14:54,Feijão Preto,Legumes,2.09,5,10.45,Fábio Nunes,part-time 25h
2024-05-24,13:56,Berinjela,Legumes,4.68,4,18.72,Ana Silva,full-time
2024-05-25,15:01,Jardineira de Legumes,Legumes,3.19,1,3.19,Fábio Nunes,part-time 25h
2024-05-25,11:40,Ervilha,Legumes,4.96,3,14.88,Carla Mendes,part-time 30h
2024-05-25,20:53,Chucrute,Legumes,2.93,4,11.72,Gabriela Pinto,part-time 25h
2024-05-25,13:35,Pimento Assado,Legumes,3.61,3,10.83,Fábio Nunes,part-time 25h
2024-05-25,17:22,Milho Doce,Legumes,3.41,2,6.82,Carla Mendes,part-time 30h
2024-05-25,16:47,Mix Orgânico,Legumes,4.6,3,13.8,Diogo Rocha,part-time 30h
2024-05-25,14:48,Mix Asiático,Legumes,4.61,5,23.05,Gabriela Pinto,part-time 25h
2024-05-25,19:28,Milho Doce,Legumes,5.5,4,22.0,Fábio Nunes,part-time 25h
2024-05-25,18:21,Cenoura,Legumes,2.25,2,4.5,Bruno Costa,full-time
2024-05-25,10:38,Grão de Bico,Legumes,4.91,5,24.55,Ana Silva,full-time
2024-05-25,13:41,Alcachofra,Legumes,5.95,2,11.9,Diogo Rocha,part-time 30h
2024-05-26,16:23,Pimento Assado,Legumes,3.25,4,13.0,Ana Silva,full-time
2024-05-26,15:48,Mix Asiático,Legumes,2.46,5,12.3,Carla Mendes,part-time 30h
2024-05-26,10:09,Abobrinha,Legumes,5.72,1,5.72,Ana Silva,full-time
2024-05-26,9:25,Mistura de Legumes,Legumes,4.75,5,23.75,Fábio Nunes,part-time 25h
2024-05-26,18:01,Jardineira de Legumes,Legumes,5.88,3,17.64,Carla Mendes,part-time 30h
2024-05-26,16:21,Berinjela,Legumes,5.65,4,22.6,Fábio Nunes,part-time 25h
2024-05-26,9:07,Cogumelos,Legumes,3.55,1,3.55,Ana Silva,full-time
2024-05-26,14:36,Jardineira de Legumes,Legumes,2.21,3,6.63,Bruno Costa,full-time
2024-05-26,10:32,Mix Orgânico,Legumes,3.32,4,13.28,Carla Mendes,part-time 30h
2024-05-26,10:55,Milho Baby,Legumes,3.28,4,13.12,Ana Silva,full-time
2024-05-26,15:11,Ervilha com Cenoura,Legumes,4.73,4,18.92,Carla Mendes,part-time 30h
2024-05-26,11:05,Tomate Seco,Legumes,5.16,2,10.32,Fábio Nunes,part-time 25h
2024-05-26,16:12,Feijão Vermelho,Legumes,4.03,1,4.03,Fábio Nunes,part-time 25h
2024-05-27,16:39,Feijão Vermelho,Legumes,5.43,4,21.72,Bruno Costa,full-time
2024-05-27,12:39,Soja,Legumes,2.89,2,5.78,Fábio Nunes,part-time 25h
2024-05-27,19:43,Feijão Frade,Legumes,4.98,3,14.94,Ana Silva,full-time
2024-05-27,17:04,Tomate Seco,Legumes,3.69,2,7.38,Diogo Rocha,part-time 30h
2024-05-27,16:21,Feijão Preto,Legumes,3.02,2,6.04,Fábio Nunes,part-time 25h
2024-05-27,11:03,Feijão Manteiga,Legumes,4.83,5,24.15,Ana Silva,full-time
2024-05-27,10:33,Feijão Branco,Legumes,4.27,4,17.08,Carla Mendes,part-time 30h
2024-05-27,16:11,Couve Flor,Legumes,4.52,5,22.6,Diogo Rocha,part-time 30h
2024-05-27,12:13,Berinjela,Legumes,3.44,3,10.32,Fábio Nunes,part-time 25h
2024-05-27,9:24,Chucrute,Legumes,3.63,3,10.89,Eduarda Lopes,part-time 30h
2024-05-27,16:18,Lentilha,Legumes,2.45,3,7.35,Carla Mendes,part-time 30h
2024-05-27,16:59,Grão de Bico,Legumes,5.25,4,21.0,Bruno Costa,full-time
2024-05-28,18:39,Feijão Frade,Legumes,2.88,1,2.88,Bruno Costa,full-time
2024-05-28,15:39,Cogumelos,Legumes,2.91,1,2.91,Ana Silva,full-time
2024-05-28,15:16,Mix Mediterrâneo,Legumes,4.38,4,17.52,Fábio Nunes,part-time 25h
2024-05-28,17:31,Espargos,Legumes,3.21,1,3.21,Diogo Rocha,part-time 30h
2024-05-28,18:23,Lentilha Vermelha,Legumes,5.44,4,21.76,Carla Mendes,part-time 30h
2024-05-28,17:55,Jardineira de Legumes,Legumes,3.02,3,9.06,Diogo Rocha,part-time 30h
2024-05-29,9:48,Abóbora,Legumes,4.28,3,12.84,Gabriela Pinto,part-time 25h
2024-05-29,15:02,Beterraba,Legumes,5.81,3,17.43,Gabriela Pinto,part-time 25h
2024-05-29,18:15,Palmito,Legumes,4.19,1,4.19,Fábio Nunes,part-time 25h
2024-05-29,10:14,Milho Picante,Legumes,4.8,1,4.8,Bruno Costa,full-time
2024-05-29,16:38,Feijão Branco,Legumes,3.28,4,13.12,Diogo Rocha,part-time 30h
2024-05-29,19:56,Espinafre,Legumes,3.54,3,10.62,Fábio Nunes,part-time 25h
2024-05-29,11:44,Ervilha,Legumes,5.34,4,21.36,Carla Mendes,part-time 30h
2024-05-29,16:30,Feijão Preto,Legumes,2.42,5,12.1,Diogo Rocha,part-time 30h
2024-05-29,20:41,Tomate Seco,Legumes,3.84,3,11.52,Diogo Rocha,part-time 30h
2024-05-30,9:31,Ervilha,Legumes,3.5,1,3.5,Carla Mendes,part-time 30h
2024-05-30,13:00,Feijão Branco,Legumes,4.1,5,20.5,Fábio Nunes,part-time 25h
2024-05-30,19:56,Mix Mediterrâneo,Legumes,4.16,5,20.8,Carla Mendes,part-time 30h
2024-05-30,16:54,Pimento Amarelo,Legumes,3.78,1,3.78,Fábio Nunes,part-time 25h
2024-05-30,11:54,Espinafre,Legumes,2.66,3,7.98,Carla Mendes,part-time 30h
2024-05-30,15:13,Alcachofra,Legumes,3.56,4,14.24,Carla Mendes,part-time 30h
2024-05-30,10:29,Ervilha com Cenoura,Legumes,3.43,3,10.29,Fábio Nunes,part-time 25h
2024-05-31,17:38,Couve Flor,Legumes,5.87,2,11.74,Gabriela Pinto,part-time 25h
2024-05-31,9:12,Cebola em Conserva,Legumes,2.03,5,10.15,Gabriela Pinto,part-time 25h
2024-05-31,10:38,Grão de Bico,Legumes,2.96,2,5.92,Eduarda Lopes,part-time 30h
2024-05-31,9:36,Soja,Legumes,3.25,3,9.75,Gabriela Pinto,part-time 25h
2024-05-31,12:57,Chucrute,Legumes,4.92,4,19.68,Bruno Costa,full-time
2024-05-31,19:17,Palmito,Legumes,5.3,4,21.2,Gabriela Pinto,part-time 25h
2024-06-01,10:06,Ervilha,Legumes,3.87,2,7.74,Fábio Nunes,part-time 25h
2024-06-01,11:12,Cenoura,Legumes,4.44,1,4.44,Diogo Rocha,part-time 30h
2024-06-01,12:11,Mix Mediterrâneo,Legumes,5.12,2,10.24,Fábio Nunes,part-time 25h
2024-06-01,19:59,Cenoura,Legumes,4.95,1,4.95,Bruno Costa,full-time
2024-06-01,11:25,Ervilha,Legumes,2.91,4,11.64,Gabriela Pinto,part-time 25h
2024-06-01,14:50,Mix Mediterrâneo,Legumes,2.42,4,9.68,Eduarda Lopes,part-time 30h
2024-06-01,20:39,Ervilha,Legumes,2.42,5,12.1,Bruno Costa,full-time
2024-06-01,14:37,Feijão Vermelho,Legumes,2.8,1,2.8,Ana Silva,full-time
2024-06-01,13:22,Jardineira de Legumes,Legumes,4.83,4,19.32,Bruno Costa,full-time
2024-06-01,16:20,Couve Flor,Legumes,3.52,3,10.56,Gabriela Pinto,part-time 25h
2024-06-01,11:48,Pimento Vermelho,Legumes,4.13,4,16.52,Gabriela Pinto,part-time 25h
2024-06-02,11:50,Cenoura,Legumes,2.52,4,10.08,Eduarda Lopes,part-time 30h
2024-06-02,17:50,Espargos,Legumes,4.28,5,21.4,Diogo Rocha,part-time 30h
2024-06-02,10:45,Mix Mediterrâneo,Legumes,2.41,3,7.23,Gabriela Pinto,part-time 25h
2024-06-02,14:06,Alho em Conserva,Legumes,4.1,3,12.3,Bruno Costa,full-time
2024-06-02,20:19,Puré de Tomate,Legumes,3.58,5,17.9,Gabriela Pinto,part-time 25h
2024-06-02,15:49,Pimento Amarelo,Legumes,4.5,2,9.0,Eduarda Lopes,part-time 30h
2024-06-02,15:40,Lentilha,Legumes,2.76,5,13.8,Fábio Nunes,part-time 25h
2024-06-02,17:03,Berinjela,Legumes,5.48,5,27.4,Ana Silva,full-time
2024-06-02,9:46,Alho em Conserva,Legumes,5.2,4,20.8,Diogo Rocha,part-time 30h
2024-06-02,19:46,Mix Orgânico,Legumes,5.48,2,10.96,Ana Silva,full-time
2024-06-02,10:59,Ervilha com Cenoura,Legumes,5.05,5,25.25,Diogo Rocha,part-time 30h
2024-06-02,9:29,Milho Baby,Legumes,4.08,4,16.32,Diogo Rocha,part-time 30h
2024-06-02,18:40,Mistura de Legumes,Legumes,2.95,4,11.8,Diogo Rocha,part-time 30h
2024-06-02,16:10,Feijão Preto,Legumes,4.43,3,13.29,Fábio Nunes,part-time 25h
2024-06-02,20:03,Puré de Tomate,Legumes,3.42,3,10.26,Eduarda Lopes,part-time 30h
2024-06-03,20:22,Alcachofra,Legumes,5.99,2,11.98,Bruno Costa,full-time
2024-06-03,9:57,Ervilha,Legumes,3.3,1,3.3,Carla Mendes,part-time 30h
2024-06-03,11:36,Lentilha Vermelha,Legumes,2.98,4,11.92,Fábio Nunes,part-time 25h
2024-06-03,19:45,Espargos,Legumes,2.78,4,11.12,Gabriela Pinto,part-time 25h
2024-06-03,10:16,Cebola em Conserva,Legumes,4.03,4,16.12,Ana Silva,full-time
2024-06-04,18:01,Feijão Preto,Legumes,3.77,4,15.08,Diogo Rocha,part-time 30h
2024-06-04,9:06,Mistura de Legumes,Legumes,4.86,4,19.44,Carla Mendes,part-time 30h
2024-06-04,11:52,Ervilha,Legumes,2.95,5,14.75,Gabriela Pinto,part-time 25h
2024-06-04,20:59,Cogumelos,Legumes,2.58,3,7.74,Fábio Nunes,part-time 25h
2024-06-04,14:07,Feijão Frade,Legumes,3.67,2,7.34,Eduarda Lopes,part-time 30h
2024-06-04,9:20,Alho em Conserva,Legumes,5.98,1,5.98,Bruno Costa,full-time
2024-06-04,10:59,Tomate Pelado,Legumes,4.43,4,17.72,Diogo Rocha,part-time 30h
2024-06-04,16:24,Espinafre,Legumes,2.72,3,8.16,Eduarda Lopes,part-time 30h
2024-06-04,19:49,Abóbora,Legumes,5.94,5,29.7,Eduarda Lopes,part-time 30h
2024-06-04,17:58,Cebola em Conserva,Legumes,2.9,4,11.6,Gabriela Pinto,part-time 25h
2024-06-04,16:05,Pimento Amarelo,Legumes,5.52,1,5.52,Eduarda Lopes,part-time 30h
2024-06-04,18:33,Feijão Preto,Legumes,5.79,5,28.95,Fábio Nunes,part-time 25h
2024-06-04,13:30,Feijão Frade,Legumes,2.79,3,8.37,Diogo Rocha,part-time 30h
2024-06-05,20:43,Alho em Conserva,Legumes,3.88,2,7.76,Ana Silva,full-time
2024-06-05,14:59,Feijão Manteiga,Legumes,4.07,2,8.14,Diogo Rocha,part-time 30h
2024-06-05,19:24,Alcachofra,Legumes,5.71,1,5.71,Bruno Costa,full-time
2024-06-05,19:51,Legumes Grelhados,Legumes,5.8,5,29.0,Eduarda Lopes,part-time 30h
2024-06-05,16:49,Ervilha com Cenoura,Legumes,3.46,4,13.84,Gabriela Pinto,part-time 25h
2024-06-05,16:30,Feijão Vermelho,Legumes,5.03,4,20.12,Ana Silva,full-time
2024-06-05,13:06,Feijão Vermelho,Legumes,4.18,5,20.9,Diogo Rocha,part-time 30h
2024-06-05,12:52,Legumes Grelhados,Legumes,4.37,3,13.11,Bruno Costa,full-time
2024-06-05,17:12,Espinafre,Legumes,3.0,5,15.0,Eduarda Lopes,part-time 30h
2024-06-05,12:17,Couve Flor,Legumes,3.43,4,13.72,Fábio Nunes,part-time 25h
2024-06-05,16:50,Jardineira de Legumes,Legumes,4.65,5,23.25,Bruno Costa,full-time
2024-06-05,9:22,Feijão Branco,Legumes,2.85,4,11.4,Fábio Nunes,part-time 25h
2024-06-05,13:25,Abobrinha,Legumes,2.96,2,5.92,Gabriela Pinto,part-time 25h
2024-06-06,10:58,Milho Picante,Legumes,2.32,2,4.64,Fábio Nunes,part-time 25h
2024-06-06,10:50,Grão de Bico,Legumes,2.38,5,11.9,Ana Silva,full-time
2024-06-06,12:58,Feijão Frade,Legumes,4.92,5,24.6,Gabriela Pinto,part-time 25h
2024-06-06,13:45,Abobrinha,Legumes,4.52,5,22.6,Gabriela Pinto,part-time 25h
2024-06-06,11:52,Mix Orgânico,Legumes,2.3,5,11.5,Fábio Nunes,part-time 25h
2024-06-06,15:44,Ervilha com Cenoura,Legumes,4.34,5,21.7,Ana Silva,full-time
2024-06-06,19:16,Puré de Tomate,Legumes,2.33,5,11.65,Diogo Rocha,part-time 30h
2024-06-06,17:48,Ervilha,Legumes,3.76,1,3.76,Carla Mendes,part-time 30h
2024-06-06,14:51,Mix Asiático,Legumes,3.86,4,15.44,Bruno Costa,full-time
2024-06-06,20:12,Tomate Pelado,Legumes,4.38,2,8.76,Ana Silva,full-time
2024-06-06,15:51,Chucrute,Legumes,3.56,3,10.68,Bruno Costa,full-time
2024-06-06,14:24,Lentilha,Legumes,4.64,3,13.92,Diogo Rocha,part-time 30h
2024-06-06,20:35,Milho Picante,Legumes,3.53,5,17.65,Carla Mendes,part-time 30h
2024-06-06,12:00,Cogumelos,Legumes,2.3,2,4.6,Diogo Rocha,part-time 30h
2024-06-07,13:36,Milho Doce,Legumes,4.3,5,21.5,Fábio Nunes,part-time 25h
2024-06-07,9:14,Milho Doce,Legumes,5.5,2,11.0,Eduarda Lopes,part-time 30h
2024-06-07,19:06,Pepino em Conserva,Legumes,4.2,2,8.4,Bruno Costa,full-time
2024-06-07,11:24,Chucrute,Legumes,3.27,2,6.54,Gabriela Pinto,part-time 25h
2024-06-07,16:44,Abobrinha,Legumes,3.53,1,3.53,Eduarda Lopes,part-time 30h
2024-06-07,13:52,Cogumelos,Legumes,5.69,1,5.69,Ana Silva,full-time
2024-06-07,15:42,Cenoura,Legumes,2.8,3,8.4,Ana Silva,full-time
2024-06-07,15:44,Palmito,Legumes,2.41,3,7.23,Diogo Rocha,part-time 30h
2024-06-07,10:39,Abobrinha,Legumes,3.54,3,10.62,Carla Mendes,part-time 30h
2024-06-07,17:41,Pimento Amarelo,Legumes,5.93,3,17.79,Carla Mendes,part-time 30h
2024-06-07,20:56,Feijão Frade,Legumes,5.84,4,23.36,Bruno Costa,full-time
2024-06-07,10:31,Milho Picante,Legumes,5.24,5,26.2,Ana Silva,full-time
2024-06-08,18:24,Feijão Branco,Legumes,2.46,1,2.46,Carla Mendes,part-time 30h
2024-06-08,19:48,Brócolis,Legumes,3.47,4,13.88,Diogo Rocha,part-time 30h
2024-06-08,20:28,Mistura de Legumes,Legumes,4.99,3,14.97,Ana Silva,full-time
2024-06-08,20:50,Cenoura,Legumes,2.22,5,11.1,Fábio Nunes,part-time 25h
2024-06-08,19:11,Feijão Vermelho,Legumes,2.76,4,11.04,Ana Silva,full-time
2024-06-08,20:50,Milho Picante,Legumes,5.08,4,20.32,Gabriela Pinto,part-time 25h
2024-06-08,17:00,Abóbora,Legumes,5.16,2,10.32,Carla Mendes,part-time 30h
2024-06-08,10:28,Alho em Conserva,Legumes,4.45,2,8.9,Eduarda Lopes,part-time 30h
2024-06-08,17:11,Alho em Conserva,Legumes,3.16,3,9.48,Carla Mendes,part-time 30h
2024-06-08,12:45,Ervilha,Legumes,2.25,3,6.75,Gabriela Pinto,part-time 25h
2024-06-08,16:50,Chucrute,Legumes,3.52,2,7.04,Ana Silva,full-time
2024-06-08,13:00,Chucrute,Legumes,3.74,3,11.22,Ana Silva,full-time
2024-06-09,11:03,Palmito,Legumes,5.08,4,20.32,Diogo Rocha,part-time 30h
2024-06-09,16:06,Milho Baby,Legumes,4.64,1,4.64,Ana Silva,full-time
2024-06-09,14:39,Cenoura,Legumes,3.17,5,15.85,Fábio Nunes,part-time 25h
2024-06-09,10:48,Abóbora,Legumes,5.51,5,27.55,Carla Mendes,part-time 30h
2024-06-09,19:59,Cebola em Conserva,Legumes,3.14,4,12.56,Diogo Rocha,part-time 30h
2024-06-09,10:50,Espinafre,Legumes,5.9,2,11.8,Diogo Rocha,part-time 30h
2024-06-09,20:22,Pepino em Conserva,Legumes,5.62,1,5.62,Fábio Nunes,part-time 25h
2024-06-09,10:10,Brócolis,Legumes,3.91,1,3.91,Eduarda Lopes,part-time 30h
2024-06-09,15:01,Berinjela,Legumes,2.1,4,8.4,Fábio Nunes,part-time 25h
2024-06-09,18:15,Mix Mediterrâneo,Legumes,3.15,5,15.75,Ana Silva,full-time
2024-06-10,11:44,Legumes Grelhados,Legumes,4.05,1,4.05,Carla Mendes,part-time 30h
2024-06-10,10:05,Alho em Conserva,Legumes,4.34,1,4.34,Eduarda Lopes,part-time 30h
2024-06-10,14:50,Milho Baby,Legumes,4.34,5,21.7,Gabriela Pinto,part-time 25h
2024-06-10,11:05,Mix Asiático,Legumes,2.31,2,4.62,Gabriela Pinto,part-time 25h
2024-06-10,9:46,Alcachofra,Legumes,4.38,4,17.52,Fábio Nunes,part-time 25h
2024-06-10,20:42,Espargos,Legumes,5.03,3,15.09,Bruno Costa,full-time
2024-06-10,16:31,Cebola em Conserva,Legumes,5.81,5,29.05,Carla Mendes,part-time 30h
2024-06-10,9:55,Lentilha,Legumes,5.13,4,20.52,Carla Mendes,part-time 30h
2024-06-10,9:37,Tomate Seco,Legumes,4.16,1,4.16,Carla Mendes,part-time 30h
2024-06-10,13:33,Beterraba,Legumes,3.89,3,11.67,Carla Mendes,part-time 30h
2024-06-10,14:35,Cebola em Conserva,Legumes,3.49,3,10.47,Gabriela Pinto,part-time 25h
2024-06-10,17:22,Couve Flor,Legumes,2.07,5,10.35,Fábio Nunes,part-time 25h
2024-06-10,9:54,Mix Orgânico,Legumes,3.25,3,9.75,Bruno Costa,full-time
2024-06-11,11:24,Cenoura,Legumes,3.64,3,10.92,Fábio Nunes,part-time 25h
2024-06-11,13:58,Cebola em Conserva,Legumes,2.63,4,10.52,Gabriela Pinto,part-time 25h
2024-06-11,16:59,Soja,Legumes,4.94,5,24.7,Ana Silva,full-time
2024-06-11,20:16,Tomate Pelado,Legumes,3.78,1,3.78,Gabriela Pinto,part-time 25h
2024-06-11,20:32,Pimento Amarelo,Legumes,4.51,5,22.55,Eduarda Lopes,part-time 30h
2024-06-11,9:16,Berinjela,Legumes,4.91,1,4.91,Ana Silva,full-time
2024-06-11,19:03,Puré de Tomate,Legumes,2.63,1,2.63,Ana Silva,full-time
2024-06-11,16:48,Pimento Vermelho,Legumes,3.86,3,11.58,Eduarda Lopes,part-time 30h
2024-06-11,15:45,Palmito,Legumes,3.54,5,17.7,Diogo Rocha,part-time 30h
2024-06-11,19:38,Pepino em Conserva,Legumes,3.71,4,14.84,Ana Silva,full-time
2024-06-12,15:02,Palmito,Legumes,3.01,2,6.02,Gabriela Pinto,part-time 25h
2024-06-12,13:51,Feijão Manteiga,Legumes,3.9,1,3.9,Bruno Costa,full-time
2024-06-12,9:10,Abobrinha,Legumes,2.78,2,5.56,Carla Mendes,part-time 30h
2024-06-12,13:58,Espinafre,Legumes,5.5,4,22.0,Diogo Rocha,part-time 30h
2024-06-12,15:22,Legumes Grelhados,Legumes,4.83,5,24.15,Gabriela Pinto,part-time 25h
2024-06-12,11:41,Mix Orgânico,Legumes,5.47,3,16.41,Fábio Nunes,part-time 25h
2024-06-12,20:18,Feijão Manteiga,Legumes,4.57,3,13.71,Diogo Rocha,part-time 30h
2024-06-12,11:11,Alho em Conserva,Legumes,4.48,5,22.4,Fábio Nunes,part-time 25h
2024-06-12,14:37,Lentilha Vermelha,Legumes,2.37,1,2.37,Bruno Costa,full-time
2024-06-12,11:01,Milho Picante,Legumes,2.71,1,2.71,Fábio Nunes,part-time 25h
2024-06-12,16:46,Lentilha Vermelha,Legumes,3.75,3,11.25,Carla Mendes,part-time 30h
2024-06-12,18:34,Legumes Grelhados,Legumes,3.45,2,6.9,Carla Mendes,part-time 30h
2024-06-12,16:23,Mistura de Legumes,Legumes,4.45,1,4.45,Fábio Nunes,part-time 25h
2024-06-13,10:06,Tomate Pelado,Legumes,3.8,3,11.4,Gabriela Pinto,part-time 25h
2024-06-13,11:13,Feijão Branco,Legumes,2.28,3,6.84,Carla Mendes,part-time 30h
2024-06-13,10:31,Milho Picante,Legumes,5.44,1,5.44,Gabriela Pinto,part-time 25h
2024-06-13,14:28,Lentilha Vermelha,Legumes,2.58,2,5.16,Gabriela Pinto,part-time 25h
2024-06-13,20:53,Cenoura,Legumes,4.29,5,21.45,Gabriela Pinto,part-time 25h
2024-06-13,18:31,Tomate Pelado,Legumes,2.11,1,2.11,Carla Mendes,part-time 30h
2024-06-13,20:19,Feijão Manteiga,Legumes,4.58,5,22.9,Ana Silva,full-time
2024-06-13,14:34,Jardineira de Legumes,Legumes,4.72,3,14.16,Eduarda Lopes,part-time 30h
2024-06-13,17:31,Alho em Conserva,Legumes,5.2,2,10.4,Bruno Costa,full-time
2024-06-13,12:32,Feijão Branco,Legumes,2.38,3,7.14,Ana Silva,full-time
2024-06-13,11:29,Feijão Manteiga,Legumes,2.62,4,10.48,Gabriela Pinto,part-time 25h
2024-06-13,20:11,Berinjela,Legumes,2.73,3,8.19,Ana Silva,full-time
2024-06-14,15:38,Ervilha,Legumes,4.63,1,4.63,Gabriela Pinto,part-time 25h
2024-06-14,12:07,Alcachofra,Legumes,3.33,5,16.65,Fábio Nunes,part-time 25h
2024-06-14,16:14,Cenoura,Legumes,2.77,1,2.77,Carla Mendes,part-time 30h
